"Work、、、Valley Forward、、、Intern、、、September 13, 2018 - Present、、、Andrew Janz for Congress、、、Intern、、、June 20, 2018 - Present、、、Tillys、、、Sales Associate、、、July 20, 2018 - August 2018、、、Tulare, California、、、UCSB Library、、、Student Archvial Processing Aide、、、October 2, 2017 - June 15, 2018、、、Santa Barbara, California","Education、、、Fresno State、、、French languge、、、August 24, 2018 - Present、、、Fresno City College、、、Communication Studies、、、June 19, 2018 - Present、、、UC Santa Barbara、、、College、、、August 1, 2016 - June 15, 2018、、、Lindsay High School、、、High school、、、Class of 2016",,"Lindsay, California",Male
"Work、、、Texas Department of Insurance、、、Deputy Commissioner、、、December 31, 2014 to present、、、St. Mary's University School of Law、、、Adjunct Professor of Law、、、August 1999 - Present","Education、、、St. Mary's University School of Law、、、Graduate School、、、Class of 1997、、、Nova Southeastern University、、、College、、、Class of 2009、、、Overton High School、、、High school、、、Class of 1986、、、Princeton High School、、、High school、、、December 31, 1981 to December 31, 1983",,"Shelbyville, Tennessee",Male
"Work、、、Livonia Churchill Football、、、Head Coach, OL, Strength & Conditioning、、、2010 - Present、、、Churchill High School, Livonia, MI、、、Planning Room Supervisor",Education、、、Ferris State University、、、Criminal justice、、、Class of 2007,,"Livonia, Michigan",Male
"Work、、、Betts Industries、、、May 20, 2019 - August 21, 2019",Education、、、PennWest Edinboro、、、Art Eduction、、、Class of 2022、、、SUNY JCC、、、College、、、Class of 2019、、、Westfield Academy & Central School、、、High school,,"Westfield, New York",Female
"Work、、、Purdue University Small Animal Hospital、、、Registered Veterinary Technician (RVT)、、、August 22, 2022 - Present、、、Purdue University College of Veterinary Medicine、、、ECC Student Worker、、、November 2020 - May 2022、、、Gilmer Park Animal Clinic、、、August 2018 - August 11, 2022",Education、、、Purdue University、、、Veterinary Nursing、、、Class of 2022、、、Indiana University South Bend、、、Biological Science、、、Class of 2020、、、James Whitcomb Riley High School、、、High school、、、Class of 2016,,"South Bend, Indiana",Female
"Work、、、Mississippi Periodontic Specialists Group、、、Certified Dental Assistant (CDA)、、、July 14, 2021 - Present",Education、、、Hinds Community College、、、Dental Assisting、、、Class of 2016、、、Richland High School、、、High school、、、Class of 2012,,"Richland, Mississippi",Female
"Work、、、Saint Louis Children's Hospital、、、Nurse、、、April 22, 2022 to present、、、Aya Healthcare、、、Travel Nurse-PICU、、、February 3, 2020 - Present、、、Trusted Health、、、Travel Nurse - PICU、、、August 4, 2020 - October 2020",Education、、、University of Missouri–St. Louis、、、Nursing、、、Class of 2016,,"Saint Peters, Missouri",Female
"Work、、、Prime Time Early Learning Centers, Middletown、、、2017 - Present、、、Claire's、、、Key Holder、、、September 16, 2006 - November 2017",Education、、、SUNY Orange、、、College、、、2003 - 2005、、、Chapel Field Christian High School、、、High school、、、Class of 2003、、、S. S. Seward Institute、、、High school、、、1997 - 2000,,"Florida, New York",Female
"Work、、、Lincoln Public Schools、、、English Teacher、、、June 2015 - Present、、、Nebraska Wesleyan University、、、Weary Center、、、2013 - 2015、、、Lincoln, Nebraska、、、Hy-Vee、、、RPM、、、2010 - 2016","Education、、、Nebraska Wesleyan University、、、Secondary Education Endorsement、、、Class of 2016、、、Nebraska Wesleyan University、、、A Bachelor's Degree in Liberal Arts、、、Class of 2015、、、Southeast Community College Lincoln, NE、、、Associate of Arts (AA)、、、Class of 2013、、、Southwest High School、、、High school、、、Class of 2010",,"Yucaipa, California",Female
Work、、、Crum And Forster,Education、、、Ballard High School、、、High school,,"Freeport, Illinois",Female
"Work、、、First Transit、、、bus driver、、、2011 - Present、、、Imperial County Public Health Department、、、Mental Health Services、、、El Centro, California、、、El Centro Regional Medical Center、、、Phlebotomist、、、October 1992 - September 2009",Education、、、SDSU Alumni、、、Psychobiology、、、2019 - Present、、、SDSU、、、Psychology AA、、、Class of 2012、、、Central Union High School、、、High school、、、Class of 1988,,"Seeley, California",Male
"Work、、、sing、、、Revere, Massachusetts、、、I Sing every Friday, and sometimes Saturday's come by and join the fun! at Renzo's on the beach",Education、、、Pope John XXIII High School、、、High school,,"Everett, Massachusetts",Male
"Work、、、Insight Global、、、Senior Compliance Specialist、、、December 1, 2022 - Present、、、Insight Global、、、Account Manager、、、August 13, 2017 to present、、、Insight Global、、、Recruiter",Education、、、Purdue University、、、College,,"Marion, Indiana",Female
"Work、、、Roswell Park Comprehensive Cancer Center、、、November 30, 2021 to present",Education、、、Daemen University、、、College、、、Williamsville South Senior High School、、、High school,,"Williamsville, New York",Female
"Work、、、Dartmouth Health Careers、、、RN, BSN、、、Winchester Hospital、、、R.N.、、、Stanford Health Care、、、R.N.、、、Brigham and Women's Hospital、、、Registered nurse、、、Mass General Hospital、、、R.N.",Education、、、Rivier University、、、Doctor of Nursing Practice-Family Nurse Practitioner、、、University of Massachusetts Amherst、、、Registered Nurse、、、Class of 2002、、、Methuen High School、、、High school,,"Methuen, Massachusetts",Female
"Work、、、Wattsburg Area School District、、、5th Grade ELA Teacher、、、August 2022 - Present、、、Palma's Sweet Treats、、、Co Owner、、、November 14, 2014 - Present、、、Edinboro, Pennsylvania、、、LuLaRoe、、、Fashion Consultant、、、February 2016 - December 2016、、、Edinboro, Pennsylvania、、、Chovy's Italian Casual、、、Server、、、2010 - April 2015、、、Meadville, Pennsylvania、、、Family First Sports Park、、、Marketing Intern、、、January 2008 - April 2008",Education、、、Edinboro University of Pennsylvania、、、Middle/Secondary Education、、、Speech and Communication Studies、、、 · 、、、Business Administration and Marketing、、、Class of 2008、、、Edinboro University of Pennsylvania、、、Middle School Education、、、 · 、、、Middle Grades English and Science、、、Class of 2011、、、Cambridge Springs Junior - Senior High School、、、High school、、、Class of 2004,,"Springboro, Pennsylvania",Female
"Work、、、Shortridge High School、、、IB Visual Arts Teacher、、、June 2015 - Present、、、Indianapolis, Indiana、、、Oldest high school in the state and currently the only all IB urban public high school in the world!",Education、、、Indiana University – Purdue University Indianapolis、、、Architectural engineering、、、Class of 2008、、、Herron School of Art and Design、、、College、、、Ben Davis High School、、、High school、、、Class of 1996,,"Indianapolis, Indiana",Female
,,"August 26, 1996","Hubbard, Ohio",Female
,Education、、、East Webster High School、、、High school、、、Class of 2003,"September 16, 1983","Mathiston, Mississippi",Female
,Education、、、Belleville Township High School West、、、High school,December 17,"Belleville, Illinois",Female
"Work、、、LifeTime.Life、、、Tennis Coach、、、May 6, 2018 - Present","Education、、、George Mason University、、、College、、、University of Virginia、、、College、、、August 31, 2021 to present、、、Cherry Creek High School、、、High school、、、Class of 2019、、、Cherry Creek High School、、、High school、、、2015 - Present",,"Mineola, New York",Female
Work、、、U.S. Navy、、、Undesignated Fireman,Education、、、Monroe High School、、、High school,,"Monroe, Washington",Female
"Work、、、Sagebrook Homes、、、March 13, 2023 - Present、、、Summerville, South Carolina、、、Floor & Decor、、、designer、、、October 1, 2022 - Present、、、Sandy Paws、、、Owner of Sandy Paws, Inc.、、、2016 - Present、、、Winthrop, Massachusetts、、、Dog grooming, self-serve wash, daycare, dog supplies, food and more!、、、Cumar Marble & Granite, Inc.",Education、、、Mount Ida College、、、College、、、Class of 2002、、、Pope John XXIII High School、、、High school、、、Class of 1998,,"Winthrop, Massachusetts",Female
"Work、、、Fresenius Kidney Care、、、Patient Care Technician (PCT)、、、July 2022 - Present、、、Inverness, Florida、、、Bravera Health Seven Rivers、、、Phlebotomist、、、June 6, 2022 to present、、、Crystal River, Florida、、、HCA Florida Citrus Hospital (Inverness, FL)、、、Certified Phlebotomist、、、May 13, 2019 - Present、、、Inverness, Florida、、、LifeSouth Community Blood Centers、、、Donor Services Technician、、、September 10, 2018 - April 26, 2019、、、Lecanto, Florida",Education、、、Taylor College、、、College、、、Class of 2018、、、Certified Phlebotomy Technician.、、、Taylor College、、、medical assistant、、、Class of 2017、、、Medical Assistant 、、、Withlacoochee Technical College、、、PCA/CNA/HHA、、、Class of 2016,,"Miami, Florida",Female
